App,Category,Rating,Reviews,Size,Installs,Free,Price,Content Rating,Genre_1,Genre_2,Last Updated,Current Ver,Android Ver
2905,NinJump,GAME,4,421000,36000000,10000000,True,0.0,Everyone,Arcade,nan,2018-06-13,3.1.1,4.1
2906,Zombie Catchers,GAME,4,989158,75000000,10000000,True,0.0,Everyone,Action,nan,2018-05-24,1.0.27,4.1
2907,FollowMeter for Instagram,SOCIAL,4,90082,8800000,1000000,True,0.0,Everyone,Social,nan,2018-05-22,2.44,4.1
2908,I LOVE PASTA,FAMILY,4,83875,43000000,1000000,True,0.0,Everyone,Simulation,nan,2017-08-09,1.6.1,2.3.3
2909,Fidget Spinner,GAME,4,307398,9900000,10000000,True,0.0,Everyone,Arcade,nan,2017-11-30,1.12.5.1,2.1
2910,Jetpack Joyride,GAME,4,4637439,96000000,100000000,True,0.0,Everyone 10+,Arcade,nan,2018-07-19,1.10.12,4.1
2911,J Touch,TOOLS,4,2176,953000,100000,True,0.0,Everyone,Tools,nan,2018-01-08,1.5.1-GP,4.1
2912,J-Novel Club,FAMILY,3,162,9000000,10000,True,0.0,Teen,Entertainment,nan,2017-10-22,1.2,4.1
2913,Anger of stick 5 : zombie,GAME,4,547644,23000000,50000000,True,0.0,Teen,Action,nan,2018-03-08,1.1.5,2.3
2914,J - Style Pro,HEALTH_AND_FITNESS,2,74,2600000,10000,True,0.0,Everyone,Health & Fitness,nan,2016-01-20,1.1,4.3
2915,Cook Baked Lasagna,FAMILY,4,56259,23000000,10000000,True,0.0,Everyone,Casual,nan,2018-03-14,4.0,4.0
2916,Tom's Love Letters,FAMILY,4,705805,35000000,50000000,True,0.0,Everyone,Entertainment,nan,2018-04-30,2.3.1.8,4.1
2917,Cut the Rope FULL FREE,FAMILY,4,2122705,49000000,100000000,True,0.0,Everyone,Puzzle,nan,2018-05-07,3.7.2,4.1
2918,Mali J,SOCIAL,3,185,4700000,10000,True,0.0,Teen,Social,nan,2017-10-20,1.0.1,4.1
2919,Cut the Rope GOLD,FAMILY,4,61264,43000000,1000000,False,0.99,Everyone,Puzzle,nan,2018-06-19,3.7.0,4.1
2920,Turbo FAST,FAMILY,4,1329008,97000000,50000000,True,0.0,Everyone,Racing,Action & Adventure,2017-04-10,2.1.20,2.3.3
2921,J. Cole Rapper Wallpaper HD,PERSONALIZATION,4,8,3100000,1000,True,0.0,Everyone,Personalization,nan,2018-11-01,1.0,4.1
2922,Keyboard for Sony Xperia J,PERSONALIZATION,4,797,6700000,50000,True,0.0,Everyone,Personalization,nan,2018-07-29,1.279.13.98,4.0.3
2923,Harris J Lyrics,FAMILY,4,36,7100000,1000,True,0.0,Everyone,Entertainment,nan,2018-12-03,1.3,4.0.3
2924,Smart TV Remote,TOOLS,3,81747,9100000,10000000,True,0.0,Everyone,Tools,nan,2018-05-26,3.8.2,4.1
2925,J.ME Fly,FAMILY,3,28,98000000,1000,True,0.0,Everyone,Entertainment,nan,2018-05-31,0.4.4,4.4
2926,J-Stars Victory VS Guide,GAME,4,609,13000000,10000,True,0.0,Everyone,Action,nan,2014-05-14,1.7,2.2
2927,2048 BTS J Hope KPop Puzzle Game,FAMILY,4,17,2400000,1000,True,0.0,Everyone,Puzzle,nan,2017-09-26,1,2.3.3
2928,J. Cole Albums (2007-2017),FAMILY,4,7,7300000,1000,True,0.0,Mature 17+,Entertainment,nan,2018-11-04,1.3,4.0.3
2929,J Dark Ice Substratum Theme,PERSONALIZATION,4,164,33000000,10000,True,0.0,Everyone,Personalization,nan,2018-07-19,4.3,6.0
2930,BTS J-Hope Wallpaper KPOP Fans HD,PERSONALIZATION,4,98,3400000,10000,True,0.0,Everyone,Personalization,nan,2018-05-19,1.1.1,4.0
2931,BTS j-hope LINE Launcher theme,PERSONALIZATION,4,934,3800000,10000,True,0.0,Everyone,Personalization,nan,2014-10-17,4.1,4.0.3
2932,K Health,HEALTH_AND_FITNESS,4,290,40000000,50000,True,0.0,Teen,Health & Fitness,nan,2018-07-22,1.7.2992,4.1
2933,CIRCLE K,SHOPPING,4,9140,14000000,500000,True,0.0,Everyone,Shopping,nan,2018-07-31,5.9.0,4.4
2934,KIM KARDASHIAN: HOLLYWOOD,GAME,4,1017408,34000000,10000000,True,0.0,Teen,Adventure,nan,2018-07-16,9.2.0,4.0
2935,Sight Words Pre-K to Grade-3,FAMILY,4,1185,40000000,100000,True,0.0,Everyone,Educational,Education,2018-06-17,1.5.1,4.1
2936,[Substratum] K-Manager for K-Klock,PERSONALIZATION,4,14,11000000,1000,True,0.0,Everyone,Personalization,nan,2018-07-31,31,7.0
2937,KDRAMA Amino for K-Drama Fans,SOCIAL,4,4046,63000000,100000,True,0.0,Teen,Social,nan,2018-07-13,1.8.19106,4.0.3
2938,K keyboard - Myanmar,TOOLS,4,1955,14000000,100000,True,0.0,Everyone,Tools,nan,2018-03-17,1.0.8,4.1
2939,Zapzapmath: K-6 Math Games,FAMILY,4,1065,61000000,100000,True,0.0,Everyone,Educational,Education,2018-05-13,4.1.10,4.1
2940,KPOP Amino for K-Pop Entertainment,SOCIAL,4,19047,63000000,100000,True,0.0,Teen,Social,nan,2018-07-13,1.8.19106,4.0.3
2941,K.MOJI,FAMILY,4,16,8900000,500,False,1.99,Everyone,Entertainment,nan,2017-09-05,1.0,4.2
2942,K-Chiing VPN (Free),TOOLS,3,43,10000000,5000,True,0.0,Mature 17+,Tools,nan,2018-07-24,2.1.2,4.1
2943,Preschool All-In-One,FAMILY,4,9019,44000000,1000000,True,0.0,Everyone,Casual,Education,2018-03-28,6.6,4.0
2944,OST),FAMILY,3,4444,10000000,500000,True,0.0,Everyone,Entertainment,nan,2018-06-07,3.0.12,4.1
2945,Kpop Music Quiz (K-pop Game),FAMILY,4,6418,59000000,100000,True,0.0,Everyone,Casual,nan,2017-08-05,1.3,4.1
2946,Radio K - KUOM,FAMILY,4,39,7400000,1000,True,0.0,Everyone,Entertainment,nan,2018-09-03,3.0.57,4.1
2947,Math Games for Pre-K - Grade 4,FAMILY,4,28,23000000,1000,False,1.99,Everyone,Education,Education,2014-01-13,1.02,2.2
2948,"PowerDirector Video Editor App: 4K, Slow Mo & More",VIDEO_PLAYERS,4,712737,50000000,10000000,True,0.0,Everyone,Video Players & Editors,nan,2018-07-24,4.13.3,4.3
2949,Fuzzy Numbers: Pre-K Number Foundation,FAMILY,4,21,44000000,1000,False,5.99,Everyone,Education,Education,2017-07-21,1.3,4.1
2950,K-Otic Universe,FAMILY,4,55,40000000,1000,True,0.0,Everyone,Puzzle,nan,2018-03-08,108,4.1
2951,Magic Tiles - TWICE Edition (K-Pop),GAME,4,2351,62000000,100000,True,0.0,Everyone,Music,nan,2018-07-25,1009001,4.0
2952,CASE K-12 Math English Science,FAMILY,4,60,2100000,10000,True,0.0,Everyone,Education,nan,2016-01-05,1.0,2.2
2953,"Niche: College, K-12, and Neighborhood Search",LIFESTYLE,4,42,26000000,5000,True,0.0,Everyone,Lifestyle,nan,2018-06-07,1.0.1,4.4
2954,"K-Spapp, the K-Space app",FAMILY,4,39,3600000,1000,True,0.0,Everyone,Education,nan,2017-09-02,1.53,4.0.3
2955,"Math Quiz Free: Grades K,1,2,3",FAMILY,4,159,13000000,10000,True,0.0,Everyone,Education,Education,2015-03-02,1.0,4.0
2956,K-9 Material (unofficial),COMMUNICATION,4,64,4500000,5000,True,0.0,Teen,Communication,nan,2017-03-27,5.206,5.0
2957,Discovery K!ds Play! Español,FAMILY,4,11263,35000000,1000000,True,0.0,Everyone,Entertainment,Music & Video,2018-03-05,2.1.0.2173,4.0.3
2958,Magic Tiles - Blackpink Edition (K-Pop),GAME,4,4304,71000000,100000,True,0.0,Everyone,Music,nan,2018-06-20,1900001,4.0
2959,Anna.K Tarot,FAMILY,4,17,23000000,100,False,3.99,Mature 17+,Entertainment,nan,2017-01-16,1.4.4,4.0.3
2960,K-pop Music,FAMILY,4,369,3500000,10000,True,0.0,Everyone,Entertainment,nan,2017-11-01,2.0.0,2.3
2961,Daily K-Talk,FAMILY,4,264,60000000,10000,True,0.0,Everyone,Education,nan,2018-07-31,v8[1.0.10],2.3
2962,Korean Dungeon: K-Word 1000,GAME,4,703,40000000,10000,True,0.0,Everyone 10+,Word,nan,2017-11-17,1.0.4,4.1
2963,Talking Tom Gold Run,GAME,4,2694969,78000000,100000000,True,0.0,Everyone,Action,nan,2018-07-31,2.8.2.59,4.1
2964,"letgo: Buy & Sell Used Stuff, Cars & Real Estate",SHOPPING,4,972256,20000000,50000000,True,0.0,Teen,Shopping,nan,2018-02-08,2.4.8,4.1
2965,"L.POINT - 엘포인트 [ 포인트, 멤버십, 적립, 사용, 모바일 카드, 쿠폰, 롯데]",LIFESTYLE,4,45224,49000000,5000000,True,0.0,Everyone,Lifestyle,nan,2018-01-08,6.5.1,4.1
2966,Love Balls,FAMILY,4,357049,40000000,50000000,True,0.0,Everyone,Puzzle,nan,2018-07-31,1.2.7,4.1
2967,SpongeBob Diner Dash,FAMILY,4,576210,48000000,50000000,True,0.0,Everyone,Casual,nan,2013-08-22,3.25.3,2.3.3
2968,Last Day on Earth: Survival,GAME,4,2308916,87000000,10000000,True,0.0,Teen,Action,nan,2018-01-08,1.9.3,4.1
2969,"Messenger L SMS, MMS",PERSONALIZATION,4,6263,20000000,500000,True,0.0,Everyone,Personalization,nan,2018-12-07,7.46,2.3
2970,Tom Loves Angela,FAMILY,4,1111915,50000000,100000000,True,0.0,Everyone,Entertainment,nan,2018-04-30,2.2.1.3,4.1
2971,EXO-L,FAMILY,4,67410,865000,1000000,True,0.0,Everyone,Entertainment,nan,2017-02-11,1.0.9,2.2
2972,Lie Detector,FAMILY,3,306,2900000,50000,True,0.0,Everyone,Simulation,nan,2017-04-04,1.2.1,4.0.3
2973,EXO-L Amino for EXO Fans,SOCIAL,4,5677,67000000,50000,True,0.0,Teen,Social,nan,2018-07-13,1.8.19106,4.0.3
2974,Calculator L,PRODUCTIVITY,4,2965,2400000,100000,True,0.0,Everyone,Productivity,nan,2015-10-05,1.1.3,4.3
2975,My Teacher - Classroom Play,FAMILY,4,155276,61000000,10000000,True,0.0,Everyone,Role Playing,Pretend Play,2018-06-18,1.1.0,4.1
2976,Emoji Android L Keyboard,PRODUCTIVITY,4,11535,6800000,1000000,True,0.0,Everyone,Productivity,nan,2017-07-12,1.42,4.0
2977,Lollipop Keyboard L Pro,PERSONALIZATION,3,5525,2600000,500000,True,0.0,Everyone,Personalization,nan,2016-06-06,1.6,2.3
2978,French to English Speaking - Apprendre l' Anglais,FAMILY,4,4251,13000000,1000000,True,0.0,Everyone,Education,nan,2018-04-27,23.0,4.0.3
2979,Ant Smasher by Best Cool & Fun Games,GAME,4,1185148,29000000,100000000,True,0.0,Everyone,Arcade,nan,2018-01-08,9.55,4.0.3
2980,Cheating Tom 3 - Genius School,GAME,4,90415,84000000,10000000,True,0.0,Everyone,Arcade,nan,2018-07-24,1.0.20,4.1
2981,Clock L,PERSONALIZATION,3,2852,5400000,100000,True,0.0,Everyone,Personalization,nan,2015-07-09,1.3,4.0
2982,Dialer theme Droid L,PERSONALIZATION,4,1734,2800000,100000,True,0.0,Mature 17+,Personalization,nan,2016-02-04,4.0,4.0.3
2983,SPEED L,SHOPPING,4,85,2900000,50000,True,0.0,Everyone,Shopping,nan,2018-06-26,1.24,4.4
2984,Lie Detector Test Prank,FAMILY,4,222308,6900000,10000000,True,0.0,Everyone,Entertainment,nan,2018-07-31,3.0.2,4.4
2985,Xbox,FAMILY,4,556659,46000000,10000000,True,0.0,Everyone,Entertainment,nan,2018-06-20,1805.0618.1637,4.1
2986,Je Parle ANGLAIS - Apprendre l’anglais Audio cours,FAMILY,4,499,27000000,100000,True,0.0,Everyone,Education,nan,2018-03-13,2.4,4.0.3
2987,MapleStory M,FAMILY,3,31538,82000000,1000000,True,0.0,Everyone 10+,Role Playing,nan,2018-07-24,1.2703.273,4.4
2988,M-Files,BUSINESS,4,236,44000000,10000,True,0.0,Everyone,Business,nan,2018-06-26,3.1.1,4.4
2989,M Launcher -Marshmallow 6.0,PERSONALIZATION,4,37234,7300000,1000000,True,0.0,Everyone,Personalization,nan,2018-03-22,1.4.9,4.1
2990,"Mobizen Screen Recorder for LG - Record, Capture",VIDEO_PLAYERS,4,58820,37000000,1000000,True,0.0,Everyone,Video Players & Editors,nan,2018-04-26,3.5.1.8,4.4
2991,MakeupPlus - Your Own Virtual Makeup Artist,PHOTOGRAPHY,4,758780,53000000,50000000,True,0.0,Everyone,Photography,nan,2018-03-08,4.0.55,4.0.3
2992,M3-X5-X6-M-İ3-İ8 RACİNG 2018,GAME,4,596,44000000,100000,True,0.0,Everyone,Arcade,nan,2017-12-02,"1,01",4.0
2993,360-M Flight,TOOLS,3,84,24000000,10000,True,0.0,Everyone,Tools,nan,2017-12-14,2.18,4.0.3
2994,M-acceleration 3D Car Racing,GAME,3,1202,34000000,100000,True,0.0,Everyone,Racing,nan,2018-06-28,1.6,4.1
2995,M+,NEWS_AND_MAGAZINES,4,198,9100000,10000,True,0.0,Everyone,News & Magazines,nan,2018-05-29,3.2.2,5.0
2996,Super Hero M Craft Run,GAME,3,303,38000000,100000,True,0.0,Everyone,Arcade,nan,2017-12-07,1.6,4.0.3
2997,M-Sight Pro,VIDEO_PLAYERS,3,30,15000000,5000,True,0.0,Everyone,Video Players & Editors,nan,2018-07-25,3.1.0.1-r4,4.0
2998,💎 I'm rich,LIFESTYLE,3,718,26000000,10000,False,399.99,Everyone,Lifestyle,nan,2018-11-03,1.0.0,4.4
2999,Don't Hug Me I'm So Scared,GAME,3,901,63000000,50000,True,0.0,Everyone,Adventure,nan,2018-08-06,1.8.5,2.3
3000,GTS-M,TOOLS,4,38,251000,5000,True,0.0,Everyone,Tools,nan,2017-01-26,1.4,1.6
3001,M star Dialer,COMMUNICATION,3,400,4200000,100000,True,0.0,Everyone,Communication,nan,2017-03-20,3.8.8,2.2
3002,I'm Rich - Trump Edition,LIFESTYLE,3,275,7300000,10000,False,400.0,Everyone,Lifestyle,nan,2018-03-05,1.0.1,4.1
3003,I’m Expecting - Pregnancy App,HEALTH_AND_FITNESS,4,71266,49000000,1000000,True,0.0,Everyone,Health & Fitness,nan,2018-03-30,2.3.2,4.0.3
3004,Free WiFi Connect,COMMUNICATION,3,167229,9700000,10000000,True,0.0,Everyone,Communication,nan,2018-03-31,8.1,4.1
3005,M Notifier for M Launcher,TOOLS,4,2803,1400000,100000,True,0.0,Everyone,Tools,nan,2017-02-15,1.0.4,4.0
3006,M Theme - Dark Green Icon Pack,PERSONALIZATION,4,202,4900000,10000,True,0.0,Everyone,Personalization,nan,2016-11-16,1.2.3,3.0
3007,m-Faisaa,FINANCE,4,142,6200000,10000,True,0.0,Everyone,Finance,nan,2018-07-13,5.3,4.0.3
3008,m:go BiH,COMMUNICATION,3,559,6000000,10000,True,0.0,Everyone,Communication,nan,2018-07-25,3.4,3.0
3009,Libre Scan (Diabetes:M addon),MEDICAL,2,102,1200000,10000,True,0.0,Everyone,Medical,nan,2017-09-07,1.2,4.4
3010,m.ride - your motorcycle app,AUTO_AND_VEHICLES,4,189,16000000,10000,True,0.0,Everyone,Auto & Vehicles,nan,2018-03-07,1.1.6,6.0
3011,Rope'n'Fly 4,GAME,4,234606,59000000,10000000,True,0.0,Everyone,Action,nan,2018-01-29,3.1,2.3
3012,N Launcher: Nougat Theme,PERSONALIZATION,4,128,7700000,10000,True,0.0,Everyone,Personalization,nan,2017-06-13,1.0,4.1
3013,Dino in City-Dinosaur N Police,FAMILY,3,10035,30000000,1000000,True,0.0,Teen,Simulation,nan,2018-05-23,2.07,4.1
3014,N Launcher Pro - Nougat 7.0,PERSONALIZATION,4,2538,6400000,100000,False,2.99,Everyone,Personalization,nan,2018-03-23,1.5.1,4.1
3015,Cops N Robbers - FPS Mini Game,GAME,4,156862,64000000,5000000,True,0.0,Everyone 10+,Action,nan,2018-07-31,7.0.4,4.1
3016,Cops N Robbers 2,GAME,4,63680,46000000,1000000,True,0.0,Everyone 10+,Adventure,nan,2018-02-06,2.2.2,4.1
3017,Hands 'n Guns Simulator,FAMILY,3,19727,76000000,1000000,True,0.0,Teen,Simulation,nan,2018-03-07,32,4.1
3018,Hide N Seek : Mini Game,GAME,3,4719,54000000,500000,True,0.0,Everyone,Action,nan,2018-08-07,5.1.3,4.1
3019,N Launcher - Nougat 7.0,PERSONALIZATION,4,32597,8400000,1000000,True,0.0,Everyone,Personalization,nan,2018-05-24,1.5.2,4.1
3020,Cook'n Recipe App,LIFESTYLE,3,552,22000000,10000,True,0.0,Everyone,Lifestyle,nan,2018-02-08,3.0.4,4.4
3021,Rope'n'Fly 3 - Dusk Till Dawn,GAME,4,166033,23000000,10000000,True,0.0,Everyone 10+,Arcade,nan,2018-01-31,3.6,2.3
3022,Tap N Pay,PRODUCTIVITY,4,253,8199999,10000,True,0.0,Everyone,Productivity,nan,2018-07-31,0.1.22,4.1
3023,N-Com Wizard,COMMUNICATION,3,960,3800000,50000,True,0.0,Everyone,Communication,nan,2017-09-21,2.1.2,2.3.3
3024,Drag'n'Boom,GAME,4,133180,54000000,1000000,True,0.0,Everyone 10+,Arcade,nan,2018-12-01,1.1.1,4.4
3025,Traps n' Gemstones,GAME,4,413,9100000,1000,False,4.99,Everyone,Adventure,nan,2017-05-17,1.04,4.0.3
3026,Shop 'n Save,SHOPPING,3,620,40000000,100000,True,0.0,Everyone,Shopping,nan,2018-03-13,2.2.8,4.1
3027,Dual N-Back - Brain game,FAMILY,4,817,28000000,100000,True,0.0,Everyone,Educational,nan,2018-05-25,2.4.2,4.1
3028,N Files - File Manager & Explorer,PRODUCTIVITY,4,369,11000000,10000,True,0.0,Everyone,Productivity,nan,2018-07-18,2.9.5,4.1
3029,Guns'n'Glory Zombies Premium,FAMILY,4,313,34000000,5000,False,2.99,Everyone 10+,Strategy,nan,2016-07-15,1.1.5,2.3.3
3030,Cops N Robbers,GAME,4,37789,58000000,1000000,True,0.0,Teen,Adventure,nan,2018-06-06,1.5.2,4.1
3031,Guns'n'Glory Premium,FAMILY,4,3570,21000000,100000,False,2.99,Everyone 10+,Strategy,nan,2017-09-22,1.8.1,2.3.3
3032,Madagascar Surf n' Slides Free,FAMILY,3,48929,45000000,5000000,True,0.0,Everyone,Educational,Education,2017-08-09,1.5.0,4.0
3033,Guns'n'Glory,FAMILY,4,89947,22000000,5000000,True,0.0,Everyone 10+,Strategy,nan,2018-09-02,1.8.2,4.0
3034,Ghosts'n Goblins MOBILE,GAME,3,466,28000000,10000,False,0.99,Everyone,Arcade,nan,2017-03-28,1.00.02,4.1
3035,Mopar Drag N Brag,GAME,4,30630,17000000,1000000,True,0.0,Everyone,Racing,nan,2015-05-25,1.2.5,4.1
3036,Read Unlimitedly! Kids'n Books,FAMILY,3,7462,31000000,1000000,True,0.0,Everyone,Education,Music & Video,2018-02-16,3.42,2.3
3037,Dark Infusion Substratum Theme for Android N & O,PERSONALIZATION,4,133,59000000,1000,False,2.49,Everyone,Personalization,nan,2018-03-08,15.6,7.0
3038,Fantastic Chefs: Match 'n Cook,FAMILY,4,8600,91000000,500000,True,0.0,Everyone,Puzzle,nan,2018-07-27,1.0.7,4.0.3
3039,Eat'n Park,LIFESTYLE,3,292,20000000,50000,True,0.0,Everyone,Lifestyle,nan,2017-12-18,3.1.3,4.0
3040,Draw N Guess Multiplayer,GAME,3,29505,69000000,1000000,True,0.0,Everyone,Word,nan,2018-04-04,3.0.11,4.0.3
3041,Car Parking Crane N Drifting,FAMILY,4,106,71000000,50000,True,0.0,Everyone,Simulation,nan,2018-02-26,1.8,4.0.3
3042,Lock 'n' Roll Pro - Ad Free,GAME,4,169,13000000,1000,False,0.99,Everyone,Card,nan,2015-01-07,4.0.5,2.3.3
3043,Rock N' Cash Casino Slots -Free Vegas Slot Games,GAME,4,6187,33000000,100000,True,0.0,Teen,Casino,nan,2018-07-27,1.15.0,4.0.3
3044,Age of Conquest: N. America,FAMILY,4,659,3300000,10000,False,3.99,Everyone,Strategy,nan,2018-04-08,1.0.28,1.5
3045,Sketch 'n' go,VIDEO_PLAYERS,3,3965,6400000,100000,True,0.0,Everyone,Video Players & Editors,nan,2018-03-26,2.2.9,4.1
3046,Guns'n'Glory WW2 Premium,FAMILY,4,4656,20000000,100000,False,2.99,Everyone 10+,Strategy,nan,2017-08-12,1.4.11,4.0
3047,Rock n Roll Music Quiz Game,GAME,3,80,7600000,10000,True,0.0,Everyone,Trivia,nan,2018-06-06,5.0,4.1
3048,Cook 'n Learn Smart Kitchen,FAMILY,3,205,62000000,50000,True,0.0,Everyone,Educational,Education,2017-06-03,1.0.4,4.3
3049,Jump'N'Shoot Attack,GAME,4,155,32000000,1000,False,2.49,Everyone,Arcade,nan,2018-05-26,1.2,4.1
3050,Ghouls'n Ghosts MOBILE,GAME,3,168,49000000,5000,False,1.99,Everyone 10+,Arcade,nan,2017-05-18,1.00.00,4.1
3051,N-Back,FAMILY,4,413,930000,10000,True,0.0,Everyone,Puzzle,nan,2016-02-15,1.6,2.1
3052,Oddworld: New 'n' Tasty,GAME,4,1475,34000000,10000,False,4.99,Teen,Action,nan,2018-02-01,1.0.4,5.0
3053,Knights N Squires,FAMILY,4,148826,49000000,1000000,True,0.0,Teen,Role Playing,nan,2018-06-19,1.4.9,4.0.3
3054,Planet O - Icon Pack,PERSONALIZATION,4,354,24000000,10000,False,0.99,Everyone,Personalization,nan,2018-06-13,1.6.1,4.1
3055,The Noise-O-Meter,FAMILY,4,1699,72000000,100000,True,0.0,Everyone,Entertainment,Music & Video,2017-10-18,1.0.1.24,4.3
3056,O Launcher 8.0 for Android™ O Oreo Launcher,TOOLS,4,11393,8700000,1000000,True,0.0,Everyone,Tools,nan,2018-07-27,3.9,4.4
3057,Stand O’Food® (Full),FAMILY,4,925,40000000,10000,False,1.99,Everyone,Casual,nan,2014-12-26,1.5,2.3.3
3058,WiFi-o-Matic,PRODUCTIVITY,4,736,6800000,50000,True,0.0,Everyone,Productivity,nan,2018-01-02,1.80.03,4.1
3059,Detect-O-Gromit (D.O.G 2),FAMILY,3,45,47000000,10000,False,2.49,Everyone,Entertainment,nan,2018-07-16,1.2,5.0
3060,O Shopping,SHOPPING,3,671,3600000,100000,True,0.0,Everyone,Shopping,nan,2018-07-23,1.1.2,4.0.3
3061,AC Remote for O General - NOW FREE,TOOLS,3,274,26000000,50000,True,0.0,Everyone,Tools,nan,2018-07-30,6.1.7,4.2
3062,O'Route Orienteering,SPORTS,4,6,1300000,100,False,3.02,Everyone,Sports,nan,2017-12-27,2.0.5,3.0
3063,Drink-O-Tron The Drinking Game,GAME,4,140,45000000,50000,True,0.0,Mature 17+,Card,nan,2017-05-31,1.64,4.0.3
3064,Multiling O Keyboard + emoji,PRODUCTIVITY,4,30443,540000,1000000,True,0.0,Everyone,Productivity,nan,2018-03-07,0.54.2.4,2.1
3065,Google I/O 2018,BOOKS_AND_REFERENCE,4,22401,4600000,500000,True,0.0,Everyone,Books & Reference,nan,2018-07-05,6.1.2,5.0
3066,Prime Key for Nougat Launcher& O Launcher &KitKat,PERSONALIZATION,4,324,313000,5000,False,6.99,Everyone,Personalization,nan,2017-08-20,5.1,5.1
3067,OO Launcher for Android O 8.0 Oreo™ Launcher,PERSONALIZATION,4,14832,8600000,1000000,True,0.0,Everyone,Personalization,nan,2018-03-08,4.6,4.0
3068,Band O'Clock,LIFESTYLE,3,1140,746000,100000,True,0.0,Everyone,Lifestyle,nan,2011-03-12,0.11,2.1
3069,O Launcher,TOOLS,4,2059,10000000,100000,True,0.0,Everyone,Tools,nan,2018-05-22,1.1.4,5.0
3070,O-Star,DATING,4,59,38000000,5000,True,0.0,Everyone,Dating,nan,2018-07-19,1.0.1,4.3
3071,Verdad o Reto,SOCIAL,3,826,5100000,500000,True,0.0,Teen,Social,nan,2018-10-05,2.0,4.1
3072,Pixlr-o-matic,PHOTOGRAPHY,4,180697,6100000,10000000,True,0.0,Everyone,Photography,nan,2017-04-25,2.2.5,2.1
3073,O-Level Past Papers & Solution (up to 2017),FAMILY,3,589,28000000,100000,True,0.0,Everyone,Education,nan,2018-11-06,8.3.2,4.0.3
3074,"O Multiple - App Cloner, Duals APP, tarallel",TOOLS,3,145,5200000,50000,True,0.0,Everyone,Tools,nan,2018-05-15,1.0.7,4.1
3075,The Maze Runner,GAME,4,428268,22000000,10000000,True,0.0,Everyone,Action,nan,2015-09-14,1.8.1,2.3
3076,PicsArt Photo Studio: Collage Maker & Pic Editor,PHOTOGRAPHY,4,7590099,34000000,100000000,True,0.0,Teen,Photography,nan,2018-07-31,9.40.3,4.0.3
3077,P Icon Pack for Pixel,PERSONALIZATION,4,38,51000000,1000,True,0.0,Everyone,Personalization,nan,2018-06-05,1.0.3,4.1
3078,Android P | Xperia™ Theme 4800+ icons,PERSONALIZATION,4,29,39000000,100,False,1.99,Everyone,Personalization,nan,2018-05-16,1.0.0,6.0
3079,P-Home for KLWP,PERSONALIZATION,5,4,12000000,100,False,0.99,Everyone,Personalization,nan,2018-05-15,v2018.May.15.14,5.0
3080,"Super P Launcher for Android P 9.0 launcher, theme",TOOLS,4,2026,7500000,100000,True,0.0,Everyone,Tools,nan,2018-03-08,1.9,4.0
3081,pixiv,SOCIAL,4,86956,24000000,1000000,True,0.0,Mature 17+,Social,nan,2018-03-08,5.0.109,4.4
3082,[Sub/EMUI] P Pro - EMUI 8.1/8.0/5.X Theme,PERSONALIZATION,4,13,19000000,100,False,0.99,Everyone,Personalization,nan,2018-07-20,H7SubTV0.1_TV0.4,7.0
3083,Theme Android P Design for LG V30,PERSONALIZATION,4,35,5200000,500,False,1.49,Everyone,Personalization,nan,2018-04-26,1.33,7.0
3084,Theme Android P for LG G7 & V35,PERSONALIZATION,4,5,4500000,100,False,1.49,Everyone,Personalization,nan,2018-07-07,1.1,8.0
3085,Volume Slider Like Android P Volume Control,TOOLS,4,1129,1700000,10000,False,0.99,Everyone,Tools,nan,2018-06-30,1.28,4.1
3086,P Launcher for Android™ 9.0,PERSONALIZATION,3,35,6300000,5000,True,0.0,Everyone,Personalization,nan,2018-01-07,0.9.3,5.0
3087,Theme Android P Black design for LG V30,PERSONALIZATION,4,8,6200000,100,False,1.49,Everyone,Personalization,nan,2018-06-04,1.1,7.0
3088,P Launcher Theme For Android™ 9.0,PERSONALIZATION,3,213,28000000,10000,True,0.0,Everyone,Personalization,nan,2018-05-18,1.4,4.0
3089,Theme Android P Black for LG G7 & V35,PERSONALIZATION,4,5,4300000,100,False,1.49,Everyone,Personalization,nan,2018-07-31,1.3,7.0
3090,P Theme for Android™ P 9.0 Style Launcher,PERSONALIZATION,4,216,5700000,50000,True,0.0,Everyone,Personalization,nan,2018-04-13,1.4,4.1
3091,Android P 9.0,PERSONALIZATION,3,12,4900000,500,True,0.0,Everyone,Personalization,nan,2018-05-30,2.0,4.0.3
3092,Android P Wallpapers,PERSONALIZATION,3,53,2000000,5000,True,0.0,Everyone,Personalization,nan,2018-12-02,1,4.0.3
3093,P XPERIA Theme™ | Design For SONY 🎨,PERSONALIZATION,4,147,16000000,10000,True,0.0,Everyone,Personalization,nan,2018-05-28,1.0.0,4.4
3094,Parallel Space - Multiple accounts & Two face,PERSONALIZATION,4,3062845,7400000,100000000,True,0.0,Everyone,Personalization,nan,2018-03-08,4.0.8552,4.0.3
3095,P9 Launcher - Android™ 9.0 P Launcher Style,TOOLS,4,1162,7300000,100000,True,0.0,Everyone,Tools,nan,2018-06-07,2.5,4.1
3096,Android P Style Icon Pack,PERSONALIZATION,5,1,60000000,100,False,0.99,Everyone,Personalization,nan,2018-06-16,1.0,4.1
3097,Android P Stock Wallpapers,PERSONALIZATION,4,16,3700000,1000,True,0.0,Everyone,Personalization,nan,2018-01-08,2.3.0,5.0
